chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path1 : 1	125067153	143167153	q12	gvar	q12	Path1	+	1	True	125100000	143200000	gvar	0	Path1 : 1	1	q12	gpos100
Path1 : 1	143167153	155050357	q21.3	gneg	q21	Path1	+	1	True	150600000	155100000	gneg	0	Path1 : 1	1	q21	gneg
Path1 : 1	155050357	156550357	q22	gpos50	q22	Path1	+	1	True	155100000	156600000	gpos50	0	Path1 : 1	1	q22	gpos25
Path1 : 1	156550357	165450357	q23.3	gneg	q23	Path1	+	1	True	160500000	165500000	gneg	0	Path1 : 1	1	q23	gneg
Path1 : 1	165450357	172950357	q24.3	gpos75	q24	Path1	+	1	True	170900000	173000000	gpos50	0	Path1 : 1	1	q24	gpos50
Path1 : 1	172950357	185750357	q25.3	gneg	q25	Path1	+	1	True	180300000	185800000	gneg	0	Path1 : 1	1	q25	gneg
Path1 : 1	185750357	198650356	q31.3	gpos100	q31	Path1	+	1	True	193800000	198700000	gpos100	0	Path1 : 1	1	q31	gpos100
Path1 : 1	198650356	214350356	q32.3	gneg	q32	Path1	+	1	True	211300000	214400000	gneg	0	Path1 : 1	1	q32	gneg
Path1 : 1	214350356	223850356	q41	gpos100	q41	Path1	+	1	True	214400000	223900000	gpos100	0	Path1 : 1	1	q41	gpos100
Path1 : 1	223850356	236350356	q42.3	gneg	q42	Path1	+	1	True	234600000	236400000	gneg	0	Path1 : 1	1	q42	gneg
Path1 : 1	236350356	243450356	q43	gpos75	q43	Path1	+	1	True	236400000	243500000	gpos75	0	Path1 : 1	1	q43	gpos100
Path1 : 1	243450356	248892676	q44	gneg	q44	Path1	+	1	True	243500000	248942320	gneg	0	Path1 : 1	1	q44	gneg
Path12 : der(2)t(2;11)	1	11977937	p25.3	gneg	p25	Path12	-	2	True	22064	4400000	gneg	0	Path12 : (2;11)	2	p25	gneg
Path12 : der(2)t(2;11)	11977937	17086058	p24.3	gpos75	p24	Path12	-	2	True	12000000	16500000	gpos75	0	Path12 : (2;11)	2	p24	gpos100
Path12 : der(2)t(2;11)	17086058	18914419	q13.4	gpos50	q13	Path12	-	11	True	73792026	75500000	gneg	0	Path12 : (2;11)	2	q13	gneg
Path12 : der(2)t(2;11)	18914419	24438237	p24.2	gneg	p24	Path12	-	2	True	18276182	19000000	gpos75	0	Path12 : (2;11)	2	p24	gpos100
Path12 : der(2)t(2;11)	24438237	32438237	p23.3	gneg	p23	Path12	-	2	True	23800000	27700000	gneg	0	Path12 : (2;11)	2	p23	gneg
Path12 : der(2)t(2;11)	32438237	42138237	p22.3	gpos75	p22	Path12	-	2	True	31800000	36300000	gpos50	0	Path12 : (2;11)	2	p22	gpos100
Path12 : der(2)t(2;11)	42138237	48138237	p21	gneg	p21	Path12	-	2	True	41500000	47500000	gneg	0	Path12 : (2;11)	2	p21	gneg
Path12 : der(2)t(2;11)	48138237	61638237	p16.3	gpos100	p16	Path12	-	2	True	47500000	52600000	gpos100	0	Path12 : (2;11)	2	p16	gpos100
Path12 : der(2)t(2;11)	61638237	64538237	p15	gneg	p15	Path12	-	2	True	61000000	63900000	gneg	0	Path12 : (2;11)	2	p15	gneg
Path12 : der(2)t(2;11)	64538237	69038237	p14	gpos50	p14	Path12	-	2	True	63900000	68400000	gpos50	0	Path12 : (2;11)	2	p14	gpos50
Path12 : der(2)t(2;11)	69038237	75438237	p13.3	gneg	p13	Path12	-	2	True	68400000	71300000	gneg	0	Path12 : (2;11)	2	p13	gneg
Path12 : der(2)t(2;11)	75438237	83738237	p12	gpos100	p12	Path12	-	2	True	74800000	83100000	gpos100	0	Path12 : (2;11)	2	p12	gpos100
Path12 : der(2)t(2;11)	83738237	92438237	p11.2	gneg	p11	Path12	-	2	True	83100000	91800000	acen	0	Path12 : (2;11)	2	p11.2	gneg
Path12 : der(2)t(2;11)	92438237	94538237	p11.1	acen	p11	Path12	-	2	True	91800000	93900000	acen	0	Path12 : (2;11)	2	p11.1	acen
Path12 : der(2)t(2;11)	94538237	96638237	q11.1	acen	q11	Path12	-	2	True	93900000	96000000	acen	0	Path12 : (2;11)	2	q11.1	acen
Path12 : der(2)t(2;11)	96638237	102738237	q11.2	gneg	q11	Path12	-	2	True	96000000	102100000	acen	0	Path12 : (2;11)	2	q11.2	gneg
Path12 : der(2)t(2;11)	102738237	109338237	q12.1	gpos50	q12	Path12	-	2	True	102100000	105300000	gpos25	0	Path12 : (2;11)	2	q12	gpos50
Path12 : der(2)t(2;11)	109338237	112838237	q13	gneg	q13	Path12	-	2	True	108700000	112200000	gneg	0	Path12 : (2;11)	2	q13	gneg
Path12 : der(2)t(2;11)	112838237	118738237	q14.1	gpos50	q14	Path12	-	2	True	112200000	118100000	gpos50	0	Path12 : (2;11)	2	q14.1	gpos50
Path12 : der(2)t(2;11)	118738237	122238237	q14.2	gneg	q14	Path12	-	2	True	118100000	121600000	gpos50	0	Path12 : (2;11)	2	q14.2	gneg
Path12 : der(2)t(2;11)	122238237	129738237	q14.3	gpos50	q14	Path12	-	2	True	121600000	129100000	gpos50	0	Path12 : (2;11)	2	q14.3	gpos50
Path12 : der(2)t(2;11)	129738237	136738237	q21.1	gneg	q21	Path12	-	2	True	129100000	131700000	gneg	0	Path12 : (2;11)	2	q21	gneg
Path12 : der(2)t(2;11)	136738237	148538237	q22.1	gpos100	q22	Path12	-	2	True	136100000	141500000	gpos100	0	Path12 : (2;11)	2	q22	gpos100
Path12 : der(2)t(2;11)	148538237	154638237	q23.1	gneg	q23	Path12	-	2	True	147900000	149000000	gneg	0	Path12 : (2;11)	2	q23	gneg
Path12 : der(2)t(2;11)	154638237	169529003	q24.1	gpos75	q24	Path12	-	2	True	154000000	158900000	gpos75	0	Path12 : (2;11)	2	q24	gpos100
Path12 : der(2)t(2;11)	169529003	169881768	q31.1	gneg	q31	Path12	-	2	True	168900000	169252765	gneg	0	Path12 : (2;11)	2	q31	gneg
Path12 : der(2)t(2;11)	169881768	171188636	q24.3	gpos75	q24	Path12	-	2	True	167593132	168900000	gpos75	0	Path12 : (2;11)	2	q24	gpos100
Path12 : der(2)t(2;11)	171188636	184379032	q31.1	gneg	q31	Path12	-	2	True	168900000	169252765	gneg	0	Path12 : (2;11)	2	q31	gneg
Path12 : der(2)t(2;11)	184379032	198879032	q32.1	gpos75	q32	Path12	-	2	True	182100000	188500000	gpos75	0	Path12 : (2;11)	2	q32	gpos100
Path12 : der(2)t(2;11)	198879032	210479032	q33.1	gneg	q33	Path12	-	2	True	196600000	202500000	gneg	0	Path12 : (2;11)	2	q33	gneg
Path12 : der(2)t(2;11)	210479032	216779032	q34	gpos100	q34	Path12	-	2	True	208200000	214500000	gpos100	0	Path12 : (2;11)	2	q34	gpos75
Path12 : der(2)t(2;11)	216779032	222979032	q35	gneg	q35	Path12	-	2	True	214500000	220700000	gneg	0	Path12 : (2;11)	2	q35	gneg
Path12 : der(2)t(2;11)	222979032	232379032	q36.1	gpos75	q36	Path12	-	2	True	220700000	224300000	gpos100	0	Path12 : (2;11)	2	q36	gpos75
Path12 : der(2)t(2;11)	232379032	244454952	q37.1	gneg	q37	Path12	-	2	True	230100000	234700000	gneg	0	Path12 : (2;11)	2	q37	gneg
Path9 : 2	1	11977937	p25.1	gneg	p25	Path9	+	2	True	6900000	12000000	gneg	0	Path9 : 2	2	p25	gneg
Path9 : 2	11977937	23777935	p24.1	gpos75	p24	Path9	+	2	True	19000000	23800000	gneg	0	Path9 : 2	2	p24	gpos100
Path9 : 2	23777935	31777935	p23.1	gneg	p23	Path9	+	2	True	29800000	31800000	gneg	0	Path9 : 2	2	p23	gneg
Path9 : 2	31777935	41477935	p22.1	gpos50	p22	Path9	+	2	True	38300000	41500000	gpos75	0	Path9 : 2	2	p22	gpos100
Path9 : 2	41477935	47477935	p21	gneg	p21	Path9	+	2	True	41500000	47500000	gneg	0	Path9 : 2	2	p21	gneg
Path9 : 2	47477935	60977935	p16.1	gpos100	p16	Path9	+	2	True	54700000	61000000	gpos100	0	Path9 : 2	2	p16	gpos100
Path9 : 2	60977935	63877935	p15	gneg	p15	Path9	+	2	True	61000000	63900000	gneg	0	Path9 : 2	2	p15	gneg
Path9 : 2	63877935	68377935	p14	gpos50	p14	Path9	+	2	True	63900000	68400000	gpos50	0	Path9 : 2	2	p14	gpos50
Path9 : 2	68377935	74777935	p13.1	gneg	p13	Path9	+	2	True	73300000	74800000	gneg	0	Path9 : 2	2	p13	gneg
Path9 : 2	74777935	83077935	p12	gpos100	p12	Path9	+	2	True	74800000	83100000	gpos100	0	Path9 : 2	2	p12	gpos100
Path9 : 2	83077935	91777935	p11.2	gneg	p11	Path9	+	2	True	83100000	91800000	acen	0	Path9 : 2	2	p11.2	gneg
Path9 : 2	91777935	93877935	p11.1	acen	p11	Path9	+	2	True	91800000	93900000	acen	0	Path9 : 2	2	p11.1	acen
Path9 : 2	93877935	95977935	q11.1	acen	q11	Path9	+	2	True	93900000	96000000	acen	0	Path9 : 2	2	q11.1	acen
Path9 : 2	95977935	102077935	q11.2	gneg	q11	Path9	+	2	True	96000000	102100000	acen	0	Path9 : 2	2	q11.2	gneg
Path9 : 2	102077935	108677935	q12.3	gpos25	q12	Path9	+	2	True	106700000	108700000	gpos50	0	Path9 : 2	2	q12	gpos50
Path9 : 2	108677935	112177935	q13	gneg	q13	Path9	+	2	True	108700000	112200000	gneg	0	Path9 : 2	2	q13	gneg
Path9 : 2	112177935	118077935	q14.1	gpos50	q14	Path9	+	2	True	112200000	118100000	gpos50	0	Path9 : 2	2	q14.1	gpos50
Path9 : 2	118077935	121577935	q14.2	gneg	q14	Path9	+	2	True	118100000	121600000	gpos50	0	Path9 : 2	2	q14.2	gneg
Path9 : 2	121577935	129077935	q14.3	gpos50	q14	Path9	+	2	True	121600000	129100000	gpos50	0	Path9 : 2	2	q14.3	gpos50
Path9 : 2	129077935	136077935	q21.3	gneg	q21	Path9	+	2	True	134300000	136100000	gneg	0	Path9 : 2	2	q21	gneg
Path9 : 2	136077935	147877935	q22.3	gpos100	q22	Path9	+	2	True	143400000	147900000	gpos100	0	Path9 : 2	2	q22	gpos100
Path9 : 2	147877935	153977935	q23.3	gneg	q23	Path9	+	2	True	149600000	154000000	gneg	0	Path9 : 2	2	q23	gneg
Path9 : 2	153977935	168868701	q24.3	gpos75	q24	Path9	+	2	True	167593132	168900000	gpos75	0	Path9 : 2	2	q24	gpos100
Path9 : 2	168868701	182059097	q31.3	gneg	q31	Path9	+	2	True	179700000	182100000	gneg	0	Path9 : 2	2	q31	gneg
Path9 : 2	182059097	196559097	q32.3	gpos75	q32	Path9	+	2	True	191100000	196600000	gpos75	0	Path9 : 2	2	q32	gpos100
Path9 : 2	196559097	208159097	q33.3	gneg	q33	Path9	+	2	True	204100000	208200000	gneg	0	Path9 : 2	2	q33	gneg
Path9 : 2	208159097	214459097	q34	gpos100	q34	Path9	+	2	True	208200000	214500000	gpos100	0	Path9 : 2	2	q34	gpos75
Path9 : 2	214459097	220659097	q35	gneg	q35	Path9	+	2	True	214500000	220700000	gneg	0	Path9 : 2	2	q35	gneg
Path9 : 2	220659097	230059097	q36.3	gpos100	q36	Path9	+	2	True	225200000	230100000	gpos75	0	Path9 : 2	2	q36	gpos75
Path9 : 2	230059097	242135017	q37.3	gneg	q37	Path9	+	2	True	236400000	242175920	gneg	0	Path9 : 2	2	q37	gneg
Path4 : 3	1	8082563	p26.1	gpos50	p26	Path4	+	3	True	4000000	8100000	gpos50	0	Path4 : 3	3	p26	gpos75
Path4 : 3	8082563	16282562	p25.1	gneg	p25	Path4	+	3	True	13200000	16300000	gneg	0	Path4 : 3	3	p25	gneg
Path4 : 3	16282562	30782562	p24.1	gpos75	p24	Path4	+	3	True	26300000	30800000	gpos100	0	Path4 : 3	3	p24	gpos100
Path4 : 3	30782562	31982562	p23	gneg	p23	Path4	+	3	True	30800000	32000000	gneg	0	Path4 : 3	3	p23	gneg
Path4 : 3	31982562	43582562	p22.1	gpos75	p22	Path4	+	3	True	39300000	43600000	gpos50	0	Path4 : 3	3	p22	gpos50
Path4 : 3	43582562	54382562	p21.1	gneg	p21	Path4	+	3	True	52300000	54400000	gneg	0	Path4 : 3	3	p21	gneg
Path4 : 3	54382562	69682562	p14.1	gpos50	p14	Path4	+	3	True	63800000	69700000	gpos50	0	Path4 : 3	3	p14	gpos75
Path4 : 3	69682562	74082562	p13	gneg	p13	Path4	+	3	True	69700000	74100000	gneg	0	Path4 : 3	3	p13	gneg
Path4 : 3	74082562	87082562	p12.1	gpos75	p12	Path4	+	3	True	83500000	87100000	gpos75	0	Path4 : 3	3	p12	gpos75
Path4 : 3	87082562	90882562	p11.1	acen	p11	Path4	+	3	True	87800000	90900000	acen	0	Path4 : 3	3	p11	acen
Path4 : 3	90882562	93982562	q11.1	acen	q11	Path4	+	3	True	90900000	94000000	acen	0	Path4 : 3	3	q11.1	acen
Path4 : 3	93982562	98582562	q11.2	gvar	q11	Path4	+	3	True	94000000	98600000	acen	0	Path4 : 3	3	q11.2	acen
Path4 : 3	98582562	103082562	q12.3	gneg	q12	Path4	+	3	True	101200000	103100000	gneg	0	Path4 : 3	3	q12	gneg
Path4 : 3	103082562	111582562	q13.13	gpos50	q13	Path4	+	3	True	108200000	111600000	gpos75	0	Path4 : 3	3	q13.1	gpos75
Path4 : 3	111582562	113682562	q13.2	gneg	q13	Path4	+	3	True	111600000	113700000	gpos75	0	Path4 : 3	3	q13.2	gneg
Path4 : 3	113682562	122182562	q13.33	gpos75	q13	Path4	+	3	True	119300000	122200000	gpos75	0	Path4 : 3	3	q13.3	gpos75
Path4 : 3	122182562	129479208	q21.3	gneg	q21	Path4	+	3	True	126100000	129500000	gneg	0	Path4 : 3	3	q21	gneg
Path4 : 3	129479208	138979208	q22.3	gpos25	q22	Path4	+	3	True	136000000	139000000	gpos25	0	Path4 : 3	3	q22	gpos25
Path4 : 3	138979208	143079208	q23	gneg	q23	Path4	+	3	True	139000000	143100000	gneg	0	Path4 : 3	3	q23	gneg
Path4 : 3	143079208	149179208	q24	gpos100	q24	Path4	+	3	True	143100000	149200000	gpos100	0	Path4 : 3	3	q24	gpos75
Path4 : 3	149179208	160979208	q25.33	gneg	q25	Path4	+	3	True	159300000	161000000	gneg	0	Path4 : 3	3	q25	gneg
Path4 : 3	160979208	167879208	q26.1	gpos100	q26	Path4	+	3	True	161000000	167900000	gneg	0	Path4 : 3	3	q26.1	gpos100
Path4 : 3	167879208	171179208	q26.2	gneg	q26	Path4	+	3	True	167900000	171200000	gneg	0	Path4 : 3	3	q26.2	gneg
Path4 : 3	171179208	182979208	q26.33	gpos75	q26	Path4	+	3	True	179300000	183000000	gneg	0	Path4 : 3	3	q26.3	gpos100
Path4 : 3	182979208	188179208	q27.3	gneg	q27	Path4	+	3	True	186300000	188200000	gneg	0	Path4 : 3	3	q27	gneg
Path4 : 3	188179208	192579208	q28	gpos75	q28	Path4	+	3	True	188200000	192600000	gpos75	0	Path4 : 3	3	q28	gpos50
Path4 : 3	192579208	198196761	q29	gneg	q29	Path4	+	3	True	192600000	198217553	gneg	0	Path4 : 3	3	q29	gneg
Path13 : 4	1	11285426	p16.1	gneg	p16	Path13	+	4	True	6000000	11300000	gneg	0	Path13 : 4	4	p16	gneg
Path13 : 4	11285426	21285426	p15.31	gpos75	p15	Path13	+	4	True	17700000	21300000	gneg	0	Path13 : 4	4	p15.3	gpos100
Path13 : 4	21285426	27685426	p15.2	gneg	p15	Path13	+	4	True	21300000	27700000	gneg	0	Path13 : 4	4	p15.2	gneg
Path13 : 4	27685426	35785426	p15.1	gpos100	p15	Path13	+	4	True	27700000	35800000	gneg	0	Path13 : 4	4	p15.1	gpos100
Path13 : 4	35785426	41185426	p14	gneg	p14	Path13	+	4	True	35800000	41200000	gneg	0	Path13 : 4	4	p14	gneg
Path13 : 4	41185426	44585426	p13	gpos50	p13	Path13	+	4	True	41200000	44600000	gpos50	0	Path13 : 4	4	p13	gpos75
Path13 : 4	44585426	48185426	p12	gneg	p12	Path13	+	4	True	44600000	48200000	gneg	0	Path13 : 4	4	p12	gneg
Path13 : 4	48185426	49985426	p11	acen	p11	Path13	+	4	True	48200000	50000000	acen	0	Path13 : 4	4	p11	acen
Path13 : 4	49985426	51785426	q11	acen	q11	Path13	+	4	True	50000000	51800000	acen	0	Path13 : 4	4	q11	acen
Path13 : 4	51785426	58485426	q12	gneg	q12	Path13	+	4	True	51800000	58500000	gneg	0	Path13 : 4	4	q12	gneg
Path13 : 4	58485426	75285426	q13.3	gpos75	q13	Path13	+	4	True	69400000	75300000	gpos100	0	Path13 : 4	4	q13	gpos100
Path13 : 4	75285426	87080258	q21.3	gneg	q21	Path13	+	4	True	86000000	87100000	gneg	0	Path13 : 4	4	q21	gneg
Path13 : 4	87080258	97880258	q22.3	gpos75	q22	Path13	+	4	True	94200000	97900000	gpos75	0	Path13 : 4	4	q22	gpos100
Path13 : 4	97880258	100080258	q23	gneg	q23	Path13	+	4	True	97900000	100100000	gneg	0	Path13 : 4	4	q23	gneg
Path13 : 4	100080258	106680258	q24	gpos50	q24	Path13	+	4	True	100100000	106700000	gpos50	0	Path13 : 4	4	q24	gpos75
Path13 : 4	106680258	113180258	q25	gneg	q25	Path13	+	4	True	106700000	113200000	gneg	0	Path13 : 4	4	q25	gneg
Path13 : 4	113180258	119880258	q26	gpos75	q26	Path13	+	4	True	113200000	119900000	gpos75	0	Path13 : 4	4	q26	gpos100
Path13 : 4	119880258	122780258	q27	gneg	q27	Path13	+	4	True	119900000	122800000	gneg	0	Path13 : 4	4	q27	gneg
Path13 : 4	122780258	138480258	q28.3	gpos100	q28	Path13	+	4	True	130100000	138500000	gpos50	0	Path13 : 4	4	q28	gpos100
Path13 : 4	138480258	140580258	q31.1	gneg	q31	Path13	+	4	True	138500000	140600000	gneg	0	Path13 : 4	4	q31.1	gneg
Path13 : 4	140580258	150180258	q31.23	gpos25	q31	Path13	+	4	True	147500000	150200000	gneg	0	Path13 : 4	4	q31.2	gpos25
Path13 : 4	150180258	154580258	q31.3	gneg	q31	Path13	+	4	True	150200000	154600000	gneg	0	Path13 : 4	4	q31.3	gneg
Path13 : 4	154580258	169180258	q32.3	gpos100	q32	Path13	+	4	True	163600000	169200000	gpos100	0	Path13 : 4	4	q32	gpos100
Path13 : 4	169180258	170980258	q33	gneg	q33	Path13	+	4	True	169200000	171000000	gneg	0	Path13 : 4	4	q33	gneg
Path13 : 4	170980258	182280258	q34.3	gpos100	q34	Path13	+	4	True	176600000	182300000	gpos75	0	Path13 : 4	4	q34	gpos100
Path13 : 4	182280258	190176732	q35.2	gpos25	q35	Path13	+	4	True	186200000	190196474	gneg	0	Path13 : 4	4	q35	gneg
Path14 : 4	1	11285426	p16.3	gneg	p16	Path14	-	4	True	14575	4500000	gneg	0	Path14 : 4	4	p16	gneg
Path14 : 4	11285426	21285426	p15.33	gpos50	p15	Path14	-	4	True	11300000	15000000	gneg	0	Path14 : 4	4	p15.3	gpos100
Path14 : 4	21285426	27685426	p15.2	gneg	p15	Path14	-	4	True	21300000	27700000	gneg	0	Path14 : 4	4	p15.2	gneg
Path14 : 4	27685426	35785426	p15.1	gpos100	p15	Path14	-	4	True	27700000	35800000	gneg	0	Path14 : 4	4	p15.1	gpos100
Path14 : 4	35785426	41185426	p14	gneg	p14	Path14	-	4	True	35800000	41200000	gneg	0	Path14 : 4	4	p14	gneg
Path14 : 4	41185426	44585426	p13	gpos50	p13	Path14	-	4	True	41200000	44600000	gpos50	0	Path14 : 4	4	p13	gpos75
Path14 : 4	44585426	48185426	p12	gneg	p12	Path14	-	4	True	44600000	48200000	gneg	0	Path14 : 4	4	p12	gneg
Path14 : 4	48185426	49985426	p11	acen	p11	Path14	-	4	True	48200000	50000000	acen	0	Path14 : 4	4	p11	acen
Path14 : 4	49985426	51785426	q11	acen	q11	Path14	-	4	True	50000000	51800000	acen	0	Path14 : 4	4	q11	acen
Path14 : 4	51785426	58485426	q12	gneg	q12	Path14	-	4	True	51800000	58500000	gneg	0	Path14 : 4	4	q12	gneg
Path14 : 4	58485426	75285426	q13.1	gpos100	q13	Path14	-	4	True	58500000	65500000	gpos75	0	Path14 : 4	4	q13	gpos100
Path14 : 4	75285426	86487097	q21.1	gneg	q21	Path14	-	4	True	75300000	78000000	gneg	0	Path14 : 4	4	q21	gneg
Path14 : 4	86487097	97287097	q22.1	gpos75	q22	Path14	-	4	True	87100000	92800000	gpos75	0	Path14 : 4	4	q22	gpos100
Path14 : 4	97287097	99487097	q23	gneg	q23	Path14	-	4	True	97900000	100100000	gneg	0	Path14 : 4	4	q23	gneg
Path14 : 4	99487097	106087097	q24	gpos50	q24	Path14	-	4	True	100100000	106700000	gpos50	0	Path14 : 4	4	q24	gpos75
Path14 : 4	106087097	112587097	q25	gneg	q25	Path14	-	4	True	106700000	113200000	gneg	0	Path14 : 4	4	q25	gneg
Path14 : 4	112587097	119287097	q26	gpos75	q26	Path14	-	4	True	113200000	119900000	gpos75	0	Path14 : 4	4	q26	gpos100
Path14 : 4	119287097	122187097	q27	gneg	q27	Path14	-	4	True	119900000	122800000	gneg	0	Path14 : 4	4	q27	gneg
Path14 : 4	122187097	137887097	q28.1	gpos50	q28	Path14	-	4	True	122800000	127900000	gpos100	0	Path14 : 4	4	q28	gpos100
Path14 : 4	137887097	139987097	q31.1	gneg	q31	Path14	-	4	True	138500000	140600000	gneg	0	Path14 : 4	4	q31.1	gneg
Path14 : 4	139987097	149587097	q31.21	gpos25	q31	Path14	-	4	True	140600000	145900000	gneg	0	Path14 : 4	4	q31.2	gpos25
Path14 : 4	149587097	153987097	q31.3	gneg	q31	Path14	-	4	True	150200000	154600000	gneg	0	Path14 : 4	4	q31.3	gneg
Path14 : 4	153987097	168587097	q32.1	gpos100	q32	Path14	-	4	True	154600000	160800000	gpos100	0	Path14 : 4	4	q32	gpos100
Path14 : 4	168587097	170387097	q33	gneg	q33	Path14	-	4	True	169200000	171000000	gneg	0	Path14 : 4	4	q33	gneg
Path14 : 4	170387097	181687097	q34.1	gpos75	q34	Path14	-	4	True	171000000	175400000	gpos100	0	Path14 : 4	4	q34	gpos100
Path14 : 4	181687097	189583571	q35.1	gneg	q35	Path14	-	4	True	182300000	186200000	gpos25	0	Path14 : 4	4	q35	gneg
Path15 : 5	1	9900001	p15.31	gneg	p15	Path15	+	5	False	6300000	9900000	gneg	0	Path15 : 5	5	p15.3	gneg
Path15 : 5	9900001	15000001	p15.2	gpos50	p15	Path15	+	5	False	9900000	15000000	gneg	0	Path15 : 5	5	p15.2	gpos75
Path15 : 5	15000001	18400001	p15.1	gneg	p15	Path15	+	5	False	15000000	18400000	gneg	0	Path15 : 5	5	p15.1	gneg
Path15 : 5	18400001	28900001	p14.1	gpos100	p14	Path15	+	5	False	24600000	28900000	gpos100	0	Path15 : 5	5	p14	gpos100
Path15 : 5	28900001	42500001	p13.1	gneg	p13	Path15	+	5	False	38400000	42500000	gneg	0	Path15 : 5	5	p13	gneg
Path15 : 5	42500001	46100001	p12	gpos50	p12	Path15	+	5	False	42500000	46100000	gpos50	0	Path15 : 5	5	p12	gpos50
Path15 : 5	46100001	48800001	p11	acen	p11	Path15	+	5	False	46100000	48800000	acen	0	Path15 : 5	5	p11	acen
Path15 : 5	48800001	51400001	q11.1	acen	q11	Path15	+	5	False	48800000	51400000	acen	0	Path15 : 5	5	q11.1	acen
Path15 : 5	51400001	59600001	q11.2	gneg	q11	Path15	+	5	False	51400000	59600000	acen	0	Path15 : 5	5	q11.2	gneg
Path15 : 5	59600001	67400001	q12.3	gpos75	q12	Path15	+	5	False	63900000	67400000	gpos75	0	Path15 : 5	5	q12	gpos75
Path15 : 5	67400001	77600001	q13.3	gneg	q13	Path15	+	5	False	74000000	77600000	gneg	0	Path15 : 5	5	q13	gneg
Path15 : 5	77600001	93000001	q14.3	gpos100	q14	Path15	+	5	False	83500000	93000000	gpos50	0	Path15 : 5	5	q14	gpos100
Path15 : 5	93000001	98900001	q15	gneg	q15	Path15	+	5	False	93000000	98900000	gneg	0	Path15 : 5	5	q15	gneg
Path15 : 5	98900001	110200001	q21.3	gpos100	q21	Path15	+	5	False	105100000	110200000	gpos100	0	Path15 : 5	5	q21	gpos100
Path15 : 5	110200001	115900001	q22.3	gneg	q22	Path15	+	5	False	113800000	115900000	gneg	0	Path15 : 5	5	q22	gneg
Path15 : 5	115900001	131200001	q23.3	gpos100	q23	Path15	+	5	False	127900000	131200000	gpos100	0	Path15 : 5	5	q23	gpos100
Path15 : 5	131200001	145100001	q31.3	gneg	q31	Path15	+	5	False	140100000	145100000	gneg	0	Path15 : 5	5	q31	gneg
Path15 : 5	145100001	150400001	q32	gpos75	q32	Path15	+	5	False	145100000	150400000	gpos75	0	Path15 : 5	5	q32	gpos25
Path15 : 5	150400001	160500001	q33.3	gneg	q33	Path15	+	5	False	156300000	160500000	gneg	0	Path15 : 5	5	q33	gneg
Path15 : 5	160500001	169000001	q34	gpos100	q34	Path15	+	5	False	160500000	169000000	gpos100	0	Path15 : 5	5	q34	gpos100
Path15 : 5	169000001	181472715	q35.3	gneg	q35	Path15	+	5	False	177100000	181472714	gneg	0	Path15 : 5	5	q35	gneg
Path16 : 5	1	9900001	p15.33	gneg	p15	Path16	-	5	True	0	4400000	gneg	0	Path16 : 5	5	p15.3	gneg
