chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path2 : 1	243349975	248792295	q44	gneg	q44	Path2	-	1	False	243500000	248942320	gneg	0	Path2 : 1	1	q44	gneg
Path4 : 2	1	11977937	p25.1	gneg	p25	Path4	+	2	True	6900000	12000000	gneg	0	Path4 : 2	2	p25	gneg
Path4 : 2	11977937	23777937	p24.1	gpos75	p24	Path4	+	2	True	19000000	23800000	gpos75	0	Path4 : 2	2	p24	gpos100
Path4 : 2	23777937	31777937	p23.1	gneg	p23	Path4	+	2	True	29800000	31800000	gneg	0	Path4 : 2	2	p23	gneg
Path4 : 2	31777937	41477937	p22.1	gpos50	p22	Path4	+	2	True	38300000	41500000	gpos75	0	Path4 : 2	2	p22	gpos100
Path4 : 2	41477937	47477937	p21	gneg	p21	Path4	+	2	True	41500000	47500000	gneg	0	Path4 : 2	2	p21	gneg
Path4 : 2	47477937	60977937	p16.1	gpos100	p16	Path4	+	2	True	54700000	61000000	gpos100	0	Path4 : 2	2	p16	gpos100
Path4 : 2	60977937	63877937	p15	gneg	p15	Path4	+	2	True	61000000	63900000	gneg	0	Path4 : 2	2	p15	gneg
Path4 : 2	63877937	68377937	p14	gpos50	p14	Path4	+	2	True	63900000	68400000	gpos50	0	Path4 : 2	2	p14	gpos50
Path4 : 2	68377937	74777937	p13.1	gneg	p13	Path4	+	2	True	73300000	74800000	gneg	0	Path4 : 2	2	p13	gneg
Path4 : 2	74777937	83077937	p12	gpos100	p12	Path4	+	2	True	74800000	83100000	gpos100	0	Path4 : 2	2	p12	gpos100
Path4 : 2	83077937	91777937	p11.2	gneg	p11	Path4	+	2	True	83100000	91800000	acen	0	Path4 : 2	2	p11.2	gneg
Path4 : 2	91777937	93877937	p11.1	acen	p11	Path4	+	2	True	91800000	93900000	acen	0	Path4 : 2	2	p11.1	acen
Path4 : 2	93877937	95977937	q11.1	acen	q11	Path4	+	2	True	93900000	96000000	acen	0	Path4 : 2	2	q11.1	acen
Path4 : 2	95977937	102077937	q11.2	gneg	q11	Path4	+	2	True	96000000	102100000	acen	0	Path4 : 2	2	q11.2	gneg
Path4 : 2	102077937	108662576	q12.3	gpos25	q12	Path4	+	2	True	106700000	108700000	gneg	0	Path4 : 2	2	q12	gpos50
Path4 : 2	108662576	112151005	q13	gneg	q13	Path4	+	2	True	109487441	112200000	gneg	0	Path4 : 2	2	q13	gneg
Path4 : 2	112151005	118051005	q14.1	gpos50	q14	Path4	+	2	True	112200000	118100000	gpos50	0	Path4 : 2	2	q14.1	gpos50
Path4 : 2	118051005	121551005	q14.2	gneg	q14	Path4	+	2	True	118100000	121600000	gpos50	0	Path4 : 2	2	q14.2	gneg
Path4 : 2	121551005	129051005	q14.3	gpos50	q14	Path4	+	2	True	121600000	129100000	gpos50	0	Path4 : 2	2	q14.3	gpos50
Path4 : 2	129051005	136051005	q21.3	gneg	q21	Path4	+	2	True	134300000	136100000	gneg	0	Path4 : 2	2	q21	gneg
Path4 : 2	136051005	147851005	q22.3	gpos100	q22	Path4	+	2	True	143400000	147900000	gpos100	0	Path4 : 2	2	q22	gpos100
Path4 : 2	147851005	153951005	q23.3	gneg	q23	Path4	+	2	True	149600000	154000000	gneg	0	Path4 : 2	2	q23	gneg
Path4 : 2	153951005	168851005	q24.3	gpos75	q24	Path4	+	2	True	162900000	168900000	gpos75	0	Path4 : 2	2	q24	gpos100
Path4 : 2	168851005	182051005	q31.3	gneg	q31	Path4	+	2	True	179700000	182100000	gneg	0	Path4 : 2	2	q31	gneg
Path4 : 2	182051005	196551005	q32.3	gpos75	q32	Path4	+	2	True	191100000	196600000	gpos75	0	Path4 : 2	2	q32	gpos100
Path4 : 2	196551005	208151005	q33.3	gneg	q33	Path4	+	2	True	204100000	208200000	gneg	0	Path4 : 2	2	q33	gneg
Path4 : 2	208151005	214451005	q34	gpos100	q34	Path4	+	2	True	208200000	214500000	gpos100	0	Path4 : 2	2	q34	gpos75
Path4 : 2	214451005	220651005	q35	gneg	q35	Path4	+	2	True	214500000	220700000	gneg	0	Path4 : 2	2	q35	gneg
Path4 : 2	220651005	230051005	q36.3	gpos100	q36	Path4	+	2	True	225200000	230100000	gpos75	0	Path4 : 2	2	q36	gpos75
Path4 : 2	230051005	242126925	q37.3	gneg	q37	Path4	+	2	True	236400000	242175920	gneg	0	Path4 : 2	2	q37	gneg
Path5 : 2	1	11977937	p25.3	gneg	p25	Path5	-	2	True	22064	4400000	gneg	0	Path5 : 2	2	p25	gneg
Path5 : 2	11977937	23777937	p24.3	gpos75	p24	Path5	-	2	True	12000000	16500000	gpos75	0	Path5 : 2	2	p24	gpos100
Path5 : 2	23777937	31777937	p23.3	gneg	p23	Path5	-	2	True	23800000	27700000	gneg	0	Path5 : 2	2	p23	gneg
Path5 : 2	31777937	41477937	p22.3	gpos75	p22	Path5	-	2	True	31800000	36300000	gpos50	0	Path5 : 2	2	p22	gpos100
Path5 : 2	41477937	47477937	p21	gneg	p21	Path5	-	2	True	41500000	47500000	gneg	0	Path5 : 2	2	p21	gneg
Path5 : 2	47477937	60977937	p16.3	gpos100	p16	Path5	-	2	True	47500000	52600000	gpos100	0	Path5 : 2	2	p16	gpos100
Path5 : 2	60977937	63877937	p15	gneg	p15	Path5	-	2	True	61000000	63900000	gneg	0	Path5 : 2	2	p15	gneg
Path5 : 2	63877937	68377937	p14	gpos50	p14	Path5	-	2	True	63900000	68400000	gpos50	0	Path5 : 2	2	p14	gpos50
Path5 : 2	68377937	74777937	p13.3	gneg	p13	Path5	-	2	True	68400000	71300000	gneg	0	Path5 : 2	2	p13	gneg
Path5 : 2	74777937	83077937	p12	gpos100	p12	Path5	-	2	True	74800000	83100000	gpos100	0	Path5 : 2	2	p12	gpos100
Path5 : 2	83077937	91777937	p11.2	gneg	p11	Path5	-	2	True	83100000	91800000	acen	0	Path5 : 2	2	p11.2	gneg
Path5 : 2	91777937	93877937	p11.1	acen	p11	Path5	-	2	True	91800000	93900000	acen	0	Path5 : 2	2	p11.1	acen
Path5 : 2	93877937	95977937	q11.1	acen	q11	Path5	-	2	True	93900000	96000000	acen	0	Path5 : 2	2	q11.1	acen
Path5 : 2	95977937	102077937	q11.2	gneg	q11	Path5	-	2	True	96000000	102100000	acen	0	Path5 : 2	2	q11.2	gneg
Path5 : 2	102077937	108662576	q12.1	gpos50	q12	Path5	-	2	True	102100000	105300000	gneg	0	Path5 : 2	2	q12	gpos50
Path5 : 2	108662576	109438446	q13	gneg	q13	Path5	-	2	True	108700000	109475870	gneg	0	Path5 : 2	2	q13	gneg
Path5 : 2	109438446	112721842	q12.2	gneg	q12	Path5	-	2	True	105416604	106700000	gneg	0	Path5 : 2	2	q12	gpos50
Path5 : 2	112721842	116210271	q13	gneg	q13	Path5	-	2	True	108700000	109475870	gneg	0	Path5 : 2	2	q13	gneg
Path5 : 2	116210271	122110271	q14.1	gpos50	q14	Path5	-	2	True	112200000	118100000	gpos50	0	Path5 : 2	2	q14.1	gpos50
Path5 : 2	122110271	125610271	q14.2	gneg	q14	Path5	-	2	True	118100000	121600000	gpos50	0	Path5 : 2	2	q14.2	gneg
Path5 : 2	125610271	133110271	q14.3	gpos50	q14	Path5	-	2	True	121600000	129100000	gpos50	0	Path5 : 2	2	q14.3	gpos50
Path5 : 2	133110271	140110271	q21.1	gneg	q21	Path5	-	2	True	129100000	131700000	gneg	0	Path5 : 2	2	q21	gneg
Path5 : 2	140110271	151910271	q22.1	gpos100	q22	Path5	-	2	True	136100000	141500000	gpos100	0	Path5 : 2	2	q22	gpos100
Path5 : 2	151910271	158010271	q23.1	gneg	q23	Path5	-	2	True	147900000	149000000	gneg	0	Path5 : 2	2	q23	gneg
Path5 : 2	158010271	172910271	q24.1	gpos75	q24	Path5	-	2	True	154000000	158900000	gpos75	0	Path5 : 2	2	q24	gpos100
Path5 : 2	172910271	186110271	q31.1	gneg	q31	Path5	-	2	True	168900000	177100000	gneg	0	Path5 : 2	2	q31	gneg
Path5 : 2	186110271	200610271	q32.1	gpos75	q32	Path5	-	2	True	182100000	188500000	gpos75	0	Path5 : 2	2	q32	gpos100
Path5 : 2	200610271	212210271	q33.1	gneg	q33	Path5	-	2	True	196600000	202500000	gneg	0	Path5 : 2	2	q33	gneg
Path5 : 2	212210271	218510271	q34	gpos100	q34	Path5	-	2	True	208200000	214500000	gpos100	0	Path5 : 2	2	q34	gpos75
Path5 : 2	218510271	224710271	q35	gneg	q35	Path5	-	2	True	214500000	220700000	gneg	0	Path5 : 2	2	q35	gneg
Path5 : 2	224710271	234110271	q36.1	gpos75	q36	Path5	-	2	True	220700000	224300000	gpos100	0	Path5 : 2	2	q36	gpos75
Path5 : 2	234110271	246186191	q37.1	gneg	q37	Path5	-	2	True	230100000	234700000	gneg	0	Path5 : 2	2	q37	gneg
Path6 : 3	1	8082563	p26.1	gpos50	p26	Path6	+	3	True	4000000	8100000	gpos50	0	Path6 : 3	3	p26	gpos75
Path6 : 3	8082563	16282563	p25.1	gneg	p25	Path6	+	3	True	13200000	16300000	gneg	0	Path6 : 3	3	p25	gneg
Path6 : 3	16282563	30782563	p24.1	gpos75	p24	Path6	+	3	True	26300000	30800000	gpos100	0	Path6 : 3	3	p24	gpos100
Path6 : 3	30782563	31982563	p23	gneg	p23	Path6	+	3	True	30800000	32000000	gneg	0	Path6 : 3	3	p23	gneg
Path6 : 3	31982563	43574218	p22.1	gpos75	p22	Path6	+	3	True	41917525	43600000	gneg	0	Path6 : 3	3	p22	gpos50
Path6 : 3	43574218	54374218	p21.1	gneg	p21	Path6	+	3	True	52300000	54400000	gneg	0	Path6 : 3	3	p21	gneg
Path6 : 3	54374218	69674218	p14.1	gpos50	p14	Path6	+	3	True	63800000	69700000	gpos50	0	Path6 : 3	3	p14	gpos75
Path6 : 3	69674218	74074218	p13	gneg	p13	Path6	+	3	True	69700000	74100000	gneg	0	Path6 : 3	3	p13	gneg
Path6 : 3	74074218	87066424	p12.1	gpos75	p12	Path6	+	3	True	85462074	87100000	gpos75	0	Path6 : 3	3	p12	gpos75
Path6 : 3	87066424	90866424	p11.1	acen	p11	Path6	+	3	True	87800000	90900000	acen	0	Path6 : 3	3	p11	acen
Path6 : 3	90866424	93966424	q11.1	acen	q11	Path6	+	3	True	90900000	94000000	acen	0	Path6 : 3	3	q11.1	acen
Path6 : 3	93966424	98566424	q11.2	gvar	q11	Path6	+	3	True	94000000	98600000	acen	0	Path6 : 3	3	q11.2	acen
Path6 : 3	98566424	103066424	q12.3	gneg	q12	Path6	+	3	True	101200000	103100000	gneg	0	Path6 : 3	3	q12	gneg
Path6 : 3	103066424	111566424	q13.13	gpos50	q13	Path6	+	3	True	108200000	111600000	gpos75	0	Path6 : 3	3	q13.1	gpos75
Path6 : 3	111566424	113666424	q13.2	gneg	q13	Path6	+	3	True	111600000	113700000	gpos75	0	Path6 : 3	3	q13.2	gneg
Path6 : 3	113666424	122166424	q13.33	gpos75	q13	Path6	+	3	True	119300000	122200000	gpos75	0	Path6 : 3	3	q13.3	gpos75
Path6 : 3	122166424	129466424	q21.3	gneg	q21	Path6	+	3	True	126100000	129500000	gneg	0	Path6 : 3	3	q21	gneg
Path6 : 3	129466424	138966423	q22.3	gpos25	q22	Path6	+	3	True	136000000	139000000	gpos25	0	Path6 : 3	3	q22	gpos25
Path6 : 3	138966423	143066423	q23	gneg	q23	Path6	+	3	True	139000000	143100000	gneg	0	Path6 : 3	3	q23	gneg
Path6 : 3	143066423	149166423	q24	gpos100	q24	Path6	+	3	True	143100000	149200000	gpos100	0	Path6 : 3	3	q24	gpos75
Path6 : 3	149166423	160966423	q25.33	gneg	q25	Path6	+	3	True	159300000	161000000	gneg	0	Path6 : 3	3	q25	gneg
Path6 : 3	160966423	167866423	q26.1	gpos100	q26	Path6	+	3	True	161000000	167900000	gneg	0	Path6 : 3	3	q26.1	gpos100
Path6 : 3	167866423	171166423	q26.2	gneg	q26	Path6	+	3	True	167900000	171200000	gneg	0	Path6 : 3	3	q26.2	gneg
Path6 : 3	171166423	182966423	q26.33	gpos75	q26	Path6	+	3	True	179300000	183000000	gneg	0	Path6 : 3	3	q26.3	gpos100
Path6 : 3	182966423	188166423	q27.3	gneg	q27	Path6	+	3	True	186300000	188200000	gneg	0	Path6 : 3	3	q27	gneg
Path6 : 3	188166423	192566423	q28	gpos75	q28	Path6	+	3	True	188200000	192600000	gpos75	0	Path6 : 3	3	q28	gpos50
Path6 : 3	192566423	198183976	q29	gneg	q29	Path6	+	3	True	192600000	198217553	gneg	0	Path6 : 3	3	q29	gneg
Path9 : der(3)t(3;7)	1	8082563	p26.3	gpos50	p26	Path9	-	3	True	17438	2800000	gpos50	0	Path9 : (3;7)	3	p26	gpos75
Path9 : der(3)t(3;7)	8082563	16282563	p25.3	gneg	p25	Path9	-	3	True	8100000	11600000	gneg	0	Path9 : (3;7)	3	p25	gneg
Path9 : der(3)t(3;7)	16282563	30782563	p24.3	gpos100	p24	Path9	-	3	True	16300000	23800000	gpos75	0	Path9 : (3;7)	3	p24	gpos100
Path9 : der(3)t(3;7)	30782563	31982563	p23	gneg	p23	Path9	-	3	True	30800000	32000000	gneg	0	Path9 : (3;7)	3	p23	gneg
Path9 : der(3)t(3;7)	31982563	46891105	p22.3	gpos50	p22	Path9	-	3	True	32000000	36400000	gpos75	0	Path9 : (3;7)	3	p22	gpos50
Path9 : der(3)t(3;7)	46891105	57691105	p21.33	gneg	p21	Path9	-	3	True	43600000	44100000	gneg	0	Path9 : (3;7)	3	p21	gneg
Path9 : der(3)t(3;7)	57691105	72991105	p14.3	gpos50	p14	Path9	-	3	True	54400000	58600000	gpos50	0	Path9 : (3;7)	3	p14	gpos75
Path9 : der(3)t(3;7)	72991105	77391105	p13	gneg	p13	Path9	-	3	True	69700000	74100000	gneg	0	Path9 : (3;7)	3	p13	gneg
Path9 : der(3)t(3;7)	77391105	81261203	p12.3	gpos75	p12	Path9	-	3	True	74100000	77970098	gpos75	0	Path9 : (3;7)	3	p12	gpos75
Path9 : der(3)t(3;7)	81261203	88693649	p12.1	gpos75	p12	Path9	+	3	True	83500000	85456420	gpos75	0	Path9 : (3;7)	3	p12	gpos75
Path9 : der(3)t(3;7)	88693649	97764021	p12.3	gpos75	p12	Path9	-	3	True	78023974	79800000	gpos75	0	Path9 : (3;7)	3	p12	gpos75
Path9 : der(3)t(3;7)	97764021	101564021	p11.2	gneg	p11	Path9	-	3	True	87100000	87800000	acen	0	Path9 : (3;7)	3	p11	acen
Path9 : der(3)t(3;7)	101564021	104664021	q11.1	acen	q11	Path9	-	3	True	90900000	94000000	acen	0	Path9 : (3;7)	3	q11.1	acen
Path9 : der(3)t(3;7)	104664021	109264021	q11.2	gvar	q11	Path9	-	3	True	94000000	98600000	acen	0	Path9 : (3;7)	3	q11.2	acen
Path9 : der(3)t(3;7)	109264021	113764021	q12.1	gneg	q12	Path9	-	3	True	98600000	100300000	gneg	0	Path9 : (3;7)	3	q12	gneg
Path9 : der(3)t(3;7)	113764021	122264021	q13.11	gpos75	q13	Path9	-	3	True	103100000	106500000	gpos75	0	Path9 : (3;7)	3	q13.1	gpos75
Path9 : der(3)t(3;7)	122264021	124364021	q13.2	gneg	q13	Path9	-	3	True	111600000	113700000	gpos75	0	Path9 : (3;7)	3	q13.2	gneg
Path9 : der(3)t(3;7)	124364021	132864021	q13.31	gpos75	q13	Path9	-	3	True	113700000	117600000	gpos75	0	Path9 : (3;7)	3	q13.3	gpos75
Path9 : der(3)t(3;7)	132864021	140164021	q21.1	gneg	q21	Path9	-	3	True	122200000	124100000	gneg	0	Path9 : (3;7)	3	q21	gneg
Path9 : der(3)t(3;7)	140164021	141348449	q22.1	gpos25	q22	Path9	-	3	True	129500000	130684428	gpos25	0	Path9 : (3;7)	3	q22	gpos25
Path9 : der(3)t(3;7)	141348449	146265666	p14.1	gpos75	p14	Path9	-	7	True	38382783	43300000	gpos75	0	Path9 : (3;7)	3	p14	gpos75
Path9 : der(3)t(3;7)	146265666	148365666	p13	gneg	p13	Path9	-	7	True	43300000	45400000	gneg	0	Path9 : (3;7)	3	p13	gneg
Path9 : der(3)t(3;7)	148365666	148864007	p12.3	gpos75	p12	Path9	-	7	True	45400000	45898341	gpos75	0	Path9 : (3;7)	3	p12	gpos75
Path9 : der(3)t(3;7)	148864007	157179578	q22.1	gpos25	q22	Path9	-	3	True	130684429	134000000	gpos25	0	Path9 : (3;7)	3	q22	gpos25
Path9 : der(3)t(3;7)	157179578	161279578	q23	gneg	q23	Path9	-	3	True	139000000	143100000	gneg	0	Path9 : (3;7)	3	q23	gneg
Path9 : der(3)t(3;7)	161279578	167379578	q24	gpos100	q24	Path9	-	3	True	143100000	149200000	gpos100	0	Path9 : (3;7)	3	q24	gpos75
Path9 : der(3)t(3;7)	167379578	179179578	q25.1	gneg	q25	Path9	-	3	True	149200000	152300000	gneg	0	Path9 : (3;7)	3	q25	gneg
Path9 : der(3)t(3;7)	179179578	186079578	q26.1	gpos100	q26	Path9	-	3	True	161000000	167900000	gpos75	0	Path9 : (3;7)	3	q26.1	gpos100
Path9 : der(3)t(3;7)	186079578	189379578	q26.2	gneg	q26	Path9	-	3	True	167900000	171200000	gpos75	0	Path9 : (3;7)	3	q26.2	gneg
Path9 : der(3)t(3;7)	189379578	201179578	q26.31	gpos75	q26	Path9	-	3	True	171200000	176000000	gpos75	0	Path9 : (3;7)	3	q26.3	gpos100
Path9 : der(3)t(3;7)	201179578	206379578	q27.1	gneg	q27	Path9	-	3	True	183000000	184800000	gneg	0	Path9 : (3;7)	3	q27	gneg
Path9 : der(3)t(3;7)	206379578	210779578	q28	gpos75	q28	Path9	-	3	True	188200000	192600000	gpos75	0	Path9 : (3;7)	3	q28	gpos50
Path9 : der(3)t(3;7)	210779578	216397131	q29	gneg	q29	Path9	-	3	False	192600000	198217553	gneg	0	Path9 : (3;7)	3	q29	gneg
Path10 : 4	1	11300001	p16.1	gneg	p16	Path10	+	4	False	6000000	11300000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11300001	21300001	p15.31	gpos75	p15	Path10	+	4	False	17700000	21300000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21300001	27700001	p15.2	gneg	p15	Path10	+	4	False	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27700001	35800001	p15.1	gpos100	p15	Path10	+	4	False	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35800001	41200001	p14	gneg	p14	Path10	+	4	False	35800000	41200000	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	41200001	44600001	p13	gpos50	p13	Path10	+	4	False	41200000	44600000	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	44600001	48200001	p12	gneg	p12	Path10	+	4	False	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	48200001	50000001	p11	acen	p11	Path10	+	4	False	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	50000001	51800001	q11	acen	q11	Path10	+	4	False	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	51800001	58500001	q12	gneg	q12	Path10	+	4	False	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	58500001	75300001	q13.3	gpos75	q13	Path10	+	4	False	69400000	75300000	gpos100	0	Path10 : 4	4	q13	gpos100
Path10 : 4	75300001	87100001	q21.3	gneg	q21	Path10	+	4	False	86000000	87100000	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	87100001	97900001	q22.3	gpos75	q22	Path10	+	4	False	94200000	97900000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	97900001	100100001	q23	gneg	q23	Path10	+	4	False	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
Path10 : 4	100100001	106700001	q24	gpos50	q24	Path10	+	4	False	100100000	106700000	gpos50	0	Path10 : 4	4	q24	gpos75
