chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain	delta	midpoint
Path29 : 13	1	114352103	q34	gneg	q34	Path29	-	13	False	109600000	114352102	gneg	0	Path29 : 13	13	q34	gneg	4752102	57176052.0
Path3 : 2	1	242115636	q37.3	gneg	q37	Path3	+	2	True	236400000	242175920	gneg	0	Path3 : 2	2	q37	gneg	12075920	121057818.5
Path30 : 15	1	101976510	q26.3	gneg	q26	Path30	+	15	False	98000000	101976509	gneg	0	Path30 : 15	15	q26.3	gneg	3976509	50988255.5
Path31 : 15	1	101976510	q26.3	gneg	q26	Path31	-	15	False	98000000	101976509	gneg	0	Path31 : 15	15	q26.3	gneg	3976509	50988255.5
Path32 : 16	1	90224752	q24.3	gneg	q24	Path32	+	16	False	88700000	90224751	gneg	0	Path32 : 16	16	q24	gneg	6124751	45112376.5
Path33 : 16	1	90224752	q24.1	gneg	q24	Path33	-	16	True	84100000	87000000	gneg	0	Path33 : 16	16	q24	gneg	6124751	45112376.5
Path34 : 17	1	83141647	q25.3	gneg	q25	Path34	+	17	True	77200000	83240673	gneg	0	Path34 : 17	17	q25	gneg	10340673	41570824.0
Path35 : 17	1	81985322	q25.1	gneg	q25	Path35	-	17	True	72900000	76800000	gneg	0	Path35 : 17	17	q25	gneg	10340673	40992661.5
Path36 : 18	1	80256375	q23	gneg	q23	Path36	+	18	False	75400000	80256374	gneg	0	Path36 : 18	18	q23	gneg	4856374	40128188.0
Path37 : 18	1	80256375	q23	gneg	q23	Path37	-	18	False	75400000	80256374	gneg	0	Path37 : 18	18	q23	gneg	4856374	40128188.0
Path38 : 19	1	58605716	q13.43	gpos25	q13	Path38	+	19	False	55800000	58605715	gneg	0	Path38 : 19	19	q13.4	gpos25	7705715	29302858.5
Path39 : 19	1	58605716	q13.41	gpos25	q13	Path39	-	19	True	50900000	53100000	gpos25	0	Path39 : 19	19	q13.4	gpos25	7705715	29302858.5
Path4 : der(14)t(2;14)	1	93391381	q32.11	gneg	q32	Path4	-	14	True	89300000	91400000	gpos25	0	Path4 : (14;2)	14	q32	gneg	4091381	46695691.0
Path4 : der(14)t(2;14)	93391381	151686980	q37.1	gneg	q37	Path4	-	2	True	230100000	234700000	gneg	0	Path4 : (14;2)	14	q37	gneg	12075920	122539180.5
Path40 : 20	1	64333719	q13.33	gneg	q13	Path40	+	20	False	59700000	64333718	gneg	0	Path40 : 20	20	q13.3	gneg	7933718	32166860.0
Path41 : 20	1	64333719	q13.31	gneg	q13	Path41	-	20	True	56400000	57800000	gneg	0	Path41 : 20	20	q13.3	gneg	7933718	32166860.0
Path42 : 21	1	46697231	q22.3	gneg	q22	Path42	+	21	False	41200000	46697230	gneg	0	Path42 : 21	21	q22	gneg	16497230	23348616.0
Path43 : 21	1	46697231	q22.11	gneg	q22	Path43	-	21	True	30200000	34400000	gneg	0	Path43 : 21	21	q22	gneg	16497230	23348616.0
Path44 : 22	1	50805588	q13.33	gneg	q13	Path44	+	22	False	49100000	50805587	gneg	0	Path44 : 22	22	q13	gneg	13605587	25402794.5
Path45 : 22	1	50805588	q13.1	gneg	q13	Path45	-	22	True	37200000	40600000	gneg	0	Path45 : 22	22	q13	gneg	13605587	25402794.5
Path46 : X	1	156025613	q28	gneg	q28	Path46	+	X	False	148000000	156025612	gneg	0	Path46 : X	23	q28	gneg	8025612	78012807.0
Path47 : Y	1	57212133	q12	gvar	q12	Path47	+	Y	False	26600000	57212132	gvar	0	Path47 : Y	24	q12	gpos100	30612132	28606067.0
Path5 : der(14)t(2;14)	1	84105641	q31.2	gneg	q31	Path5	+	14	False	83100000	84105640	gpos100	0	Path5 : (14;2)	14	q31	gpos100	5305640	42052821.0
Path5 : der(14)t(2;14)	84105641	89856412	q32.1	gpos75	q32	Path5	+	2	True	182100000	186802388	gpos75	0	Path5 : (14;2)	14	q32	gpos100	4702388	86981026.5
Path5 : der(14)t(2;14)	89856412	103338312	q32.33	gneg	q32	Path5	+	14	True	103500000	106873282	gneg	0	Path5 : (14;2)	14	q32	gneg	13481900	96597362.0
Path6 : der(5)t(2;5;14)	1	145593952	q32	gpos75	q32	Path6	-	5	True	145100000	145593952	gpos75	0	Path6 : (5;14;2)	5	q32	gpos25	493952	72796976.5
Path6 : der(5)t(2;5;14)	145593952	145784538	q31.3	gneg	q31	Path6	-	2	True	180861030	181051616	gneg	0	Path6 : (5;14;2)	5	q31	gneg	190586	145689245.0
Path6 : der(5)t(2;5;14)	145784538	168552178	q32.11	gneg	q32	Path6	-	14	True	89300000	91400000	gneg	0	Path6 : (5;14;2)	5	q32	gneg	17573281	157168358.0
Path7 : der(5)t(2;5)	1	141708038	q31.3	gneg	q31	Path7	+	5	False	140100000	141708037	gneg	0	Path7 : (5;2)	5	q31	gneg	10508037	70854019.5
Path7 : der(5)t(2;5)	141708038	151283444	q31.3	gneg	q31	Path7	+	2	True	179700000	180861029	gneg	0	Path7 : (5;2)	5	q31	gneg	9575406	146495741.0
Path7 : der(5)t(2;5)	151283444	187162205	q35.3	gneg	q35	Path7	+	5	True	177100000	181472714	gneg	0	Path7 : (5;2)	5	q35	gneg	12472714	169222824.5
Path8 : 4	1	190202562	q35.2	gpos25	q35	Path8	+	4	True	186200000	190202564	gneg	0	Path8 : 4	4	q35	gneg	7902564	95101281.5
Path9 : der(4)t(2;4)	1	101745253	q24	gpos50	q24	Path9	-	4	True	100100000	101745254	gpos50	0	Path9 : (4;2)	4	q24	gpos75	1645254	50872627.0
Path9 : der(4)t(2;4)	101745253	106271938	p22.3	gpos75	p22	Path9	-	2	True	32135027	36300000	gneg	0	Path9 : (4;2)	4	p22	gpos100	4526685	104008595.5
Path9 : der(4)t(2;4)	106271938	194729247	q35.1	gneg	q35	Path9	-	4	True	182300000	186200000	gpos25	0	Path9 : (4;2)	4	q35	gneg	7902564	150500592.5
