chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain	delta	midpoint
Path29 : 14	1	106873283	q32.11	gneg	q32	Path29	-	14	True	89300000	91400000	gneg	0	Path29 : 14	14	q32	gneg	17573282	53436642.0
Path3 : der(7)t(1;7)	1	136596515	q33	gpos50	q33	Path3	+	7	False	132900000	136596514	gpos50	0	Path3 : (7;1)	7	q33	gpos75	3696514	68298258.0
Path3 : der(7)t(1;7)	136596515	138066928	q44	gneg	q44	Path3	+	1	True	244455664	245926077	gneg	0	Path3 : (7;1)	7	q44	gneg	1470413	137331721.5
Path3 : der(7)t(1;7)	138066928	158939973	q36.3	gneg	q36	Path3	+	7	True	155200000	159334984	gneg	0	Path3 : (7;1)	7	q36	gneg	11134984	148503450.5
Path30 : 15	1	101976510	q26.3	gneg	q26	Path30	+	15	False	98000000	101976509	gneg	0	Path30 : 15	15	q26.3	gneg	3976509	50988255.5
Path31 : 15	1	101976510	q26.3	gneg	q26	Path31	-	15	False	98000000	101976509	gneg	0	Path31 : 15	15	q26.3	gneg	3976509	50988255.5
Path32 : 17	1	83246393	q25.3	gneg	q25	Path32	+	17	False	77200000	83246392	gneg	0	Path32 : 17	17	q25	gneg	10346392	41623197.0
Path33 : 17	1	83246393	q25.1	gneg	q25	Path33	-	17	True	72900000	76800000	gneg	0	Path33 : 17	17	q25	gneg	10346392	41623197.0
Path34 : 18	1	80256375	q23	gneg	q23	Path34	+	18	False	75400000	80256374	gneg	0	Path34 : 18	18	q23	gneg	4856374	40128188.0
Path35 : 18	1	80256375	q23	gneg	q23	Path35	-	18	False	75400000	80256374	gneg	0	Path35 : 18	18	q23	gneg	4856374	40128188.0
Path36 : 19	1	58605716	q13.43	gpos25	q13	Path36	+	19	False	55800000	58605715	gneg	0	Path36 : 19	19	q13.4	gpos25	7705715	29302858.5
Path37 : 19	1	58605716	q13.41	gpos25	q13	Path37	-	19	True	50900000	53100000	gpos25	0	Path37 : 19	19	q13.4	gpos25	7705715	29302858.5
Path38 : 20	1	64333719	q13.33	gneg	q13	Path38	+	20	False	59700000	64333718	gneg	0	Path38 : 20	20	q13.3	gneg	7933718	32166860.0
Path39 : 20	1	64333719	q13.31	gneg	q13	Path39	-	20	True	56400000	57800000	gneg	0	Path39 : 20	20	q13.3	gneg	7933718	32166860.0
Path4 : der(2)t(2;7)	1	104208309	q12.1	gpos50	q12	Path4	-	2	True	102100000	103331376	gpos50	0	Path4 : (2;7)	2	q12	gpos50	2108310	52104155.0
Path4 : der(2)t(2;7)	104208309	115986295	q36.1	gneg	q36	Path4	-	7	True	148200000	152800000	gneg	0	Path4 : (2;7)	2	q36	gneg	11134984	110097302.0
Path40 : 21	1	46697229	q22.3	gneg	q22	Path40	+	21	True	41200000	46697230	gneg	0	Path40 : 21	21	q22	gneg	16497230	23348615.0
Path41 : 21	1	46697229	q22.11	gneg	q22	Path41	-	21	True	30200000	34400000	gneg	0	Path41 : 21	21	q22	gneg	16497230	23348615.0
Path42 : 22	1	50805588	q13.33	gneg	q13	Path42	+	22	False	49100000	50805587	gneg	0	Path42 : 22	22	q13	gneg	13605587	25402794.5
Path43 : 22	1	50805588	q13.1	gneg	q13	Path43	-	22	True	37200000	40600000	gneg	0	Path43 : 22	22	q13	gneg	13605587	25402794.5
Path44 : X	1	156025613	q28	gneg	q28	Path44	+	X	False	148000000	156025612	gneg	0	Path44 : X	23	q28	gneg	8025612	78012807.0
Path45 : X	1	156025613	q28	gneg	q28	Path45	-	X	False	148000000	156025612	gneg	0	Path45 : X	23	q28	gneg	8025612	78012807.0
Path5 : der(13)t(2;13)	1	5056179	q12.11	gneg	q12	Path5	-	13	True	18900000	21066539	gneg	0	Path5 : (13;2)	13	q12	gneg	2166539	2528090.0
Path5 : der(13)t(2;13)	5056179	6870738	p16.1	gpos100	p16	Path5	-	2	True	56053298	57867857	gpos100	0	Path5 : (13;2)	13	p16	gpos100	1814559	5963458.5
Path5 : der(13)t(2;13)	6870738	100742384	q34	gneg	q34	Path5	-	13	False	109600000	114350910	gneg	0	Path5 : (13;2)	13	q34	gneg	4750910	53806561.0
Path6 : der(1)t(1;2;7)	1	245718989	q44	gneg	q44	Path6	-	1	True	243500000	244455663	gneg	0	Path6 : (1;2;7)	1	q44	gneg	955663	122859495.0
Path6 : der(1)t(1;2;7)	245718989	254776694	q35	gpos75	q35	Path6	-	7	True	143400000	145654221	gpos75	0	Path6 : (1;2;7)	1	q35	gpos100	2254221	250247841.5
Path6 : der(1)t(1;2;7)	254776694	393626673	q37.1	gneg	q37	Path6	-	2	True	230100000	234700000	gneg	0	Path6 : (1;2;7)	1	q37	gneg	12081357	324201683.5
Path7 : 13	1	98325902	q34	gneg	q34	Path7	+	13	True	109600000	114350910	gneg	0	Path7 : 13	13	q34	gneg	4750910	49162951.5
Path8 : der(2)t(2;7;13)	1	56053298	p16.1	gpos100	p16	Path8	+	2	False	54700000	56053297	gpos100	0	Path8 : (2;13;7)	2	p16	gpos100	8553297	28026649.5
Path8 : der(2)t(2;7;13)	56053298	57264971	q12.11	gneg	q12	Path8	+	13	True	21066540	22278213	gneg	0	Path8 : (2;13;7)	2	q12	gneg	1211673	56659134.5
Path8 : der(2)t(2;7;13)	57264971	102728489	q12.1	gpos50	q12	Path8	+	2	True	102100000	103331376	gpos50	0	Path8 : (2;13;7)	2	q12	gpos50	1231376	79996730.0
Path8 : der(2)t(2;7;13)	102728489	104631264	q35	gpos75	q35	Path8	+	7	True	145654222	147556997	gpos75	0	Path8 : (2;13;7)	2	q35	gpos100	1902775	103679876.5
Path8 : der(2)t(2;7;13)	104631264	242604309	q37.3	gneg	q37	Path8	+	2	True	236400000	242181357	gneg	0	Path8 : (2;13;7)	2	q37	gneg	12081357	173617786.5
Path9 : 3	1	198191643	q29	gneg	q29	Path9	+	3	True	192600000	198217553	gneg	0	Path9 : 3	3	q29	gneg	5617553	99095822.0
