10,23X_15q26_overgrowth_r1,18,1,[Chr19],2,2,3800,"[1900, 1900]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,3800,3.579784,0,0,0,0,0,0,[],0
11,23X_15q26_overgrowth_r1,19,1,[Chr20],2,2,896,"[448, 448]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,896,2.952308,0,0,0,0,0,0,[],0
12,23X_15q26_overgrowth_r1,2,1,[Chr3],2,2,16802,"[11840, 4962]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{'inversion': 1},0,0,0,2,2,4,16798,4.225258,0,0,0,0,0,0,[],2
13,23X_15q26_overgrowth_r1,20,1,[Chr21],2,2,5504,"[2752, 2752]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,5504,3.740678,0,0,0,0,0,0,[],0
14,23X_15q26_overgrowth_r1,21,1,[Chr22],2,2,5760,"[2880, 2880]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,5760,3.760422,0,0,0,0,0,0,[],0
15,23X_15q26_overgrowth_r1,22,1,[ChrX],2,2,10564,"[5282, 5282]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,10564,4.023828,0,0,0,0,0,0,[],0
16,23X_15q26_overgrowth_r1,3,1,[Chr4],2,2,3980,"[1990, 1990]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,3980,3.599883,0,0,0,0,0,0,[],0
17,23X_15q26_overgrowth_r1,4,1,[Chr5],2,2,61524,"[26876, 34648]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{'deletion': 1},0,16920,3,0,0,0,46640,4.668759,0,0,0,0,0,0,[],1
18,23X_15q26_overgrowth_r1,5,1,[Chr6],2,2,342136757,"[171450778, 170685979]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{'left duplication inversion': 1},0,91646,1,1,1,2,813469,5.910341,1,0,0,0,0,0,[91647],1
19,23X_15q26_overgrowth_r1,6,1,[Chr7],2,2,1976,"[988, 988]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,1976,3.295787,0,0,0,0,0,0,[],0
20,23X_15q26_overgrowth_r1,7,1,[Chr8],2,2,67506,"[47571, 19935]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{'tandem duplication': 1},0,95411,5,0,0,0,104045,5.017221,1,0,0,0,0,0,[64223],1
21,23X_15q26_overgrowth_r1,8,1,[Chr9],2,2,504,"[252, 252]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,504,2.702431,0,0,0,0,0,0,[],0
22,23X_15q26_overgrowth_r1,9,1,[Chr10],2,2,4310,"[2155, 2155]","[Chr1, Chr2, Chr3, Chr5, Chr6, Chr8, Chr11, Chr13, Chr15]",{},0,0,0,0,0,0,4310,3.634477,0,0,0,0,0,0,[],0
23,23X_1q21_recurrent_microduplication_r1,0,1,[Chr1],2,2,151442,"[132565, 18877]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{'tandem_duplication': 1},0,113688,2,0,0,0,128774,5.109828,0,0,0,0,0,0,[],1
24,23X_1q21_recurrent_microduplication_r1,1,1,[Chr2],2,2,154045,"[103281, 50764]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]","{'deletion': 1, 'tandem duplication': 1}",0,70881,4,0,0,0,87075,4.939893,0,0,0,0,0,0,[],2
25,23X_1q21_recurrent_microduplication_r1,10,1,[Chr12],2,2,2696,"[1348, 1348]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,2696,3.43072,0,0,0,0,0,0,[],0
26,23X_1q21_recurrent_microduplication_r1,11,1,[Chr13],2,2,4450,"[2225, 2225]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,4450,3.64836,0,0,0,0,0,0,[],0
27,23X_1q21_recurrent_microduplication_r1,12,1,[Chr14],2,2,20870,"[10435, 10435]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,20870,4.319522,0,0,0,0,0,0,[],0
28,23X_1q21_recurrent_microduplication_r1,13,1,[Chr15],2,2,9358,"[4679, 4679]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,9358,3.971183,0,0,0,0,0,0,[],0
29,23X_1q21_recurrent_microduplication_r1,14,1,[Chr16],2,2,133834,"[97577, 36257]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{'right duplication inversion': 1},0,103944,2,1,1,2,164835,5.217049,1,0,0,0,0,0,[92419],1
30,23X_1q21_recurrent_microduplication_r1,15,1,[Chr17],2,2,2096,"[1048, 1048]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,2096,3.321391,0,0,0,0,0,0,[],0
31,23X_1q21_recurrent_microduplication_r1,16,1,[Chr18],2,2,242034,"[190727, 51307]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]","{'tandem duplication': 1, 'inversion': 1}",0,135075,4,1,1,2,170976,5.232935,0,0,0,0,0,0,[],3
32,23X_1q21_recurrent_microduplication_r1,17,1,[Chr19],2,2,3800,"[1900, 1900]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,3800,3.579784,0,0,0,0,0,0,[],0
33,23X_1q21_recurrent_microduplication_r1,18,1,[Chr20],2,2,896,"[448, 448]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,896,2.952308,0,0,0,0,0,0,[],0
34,23X_1q21_recurrent_microduplication_r1,19,1,[Chr21],2,2,1161787,"[659491, 502296]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{'right duplication inversion': 1},0,488143,1,1,0,1,1138985,6.056518,1,0,0,0,1,0,[488144],1
35,23X_1q21_recurrent_microduplication_r1,2,1,[Chr4],2,2,6758,"[4768, 1990]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{'inversion': 1},0,1389,2,1,1,2,6754,3.829561,0,0,0,0,0,0,[],2
36,23X_1q21_recurrent_microduplication_r1,20,1,[Chr22],2,2,5760,"[2880, 2880]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,5760,3.760422,0,0,0,0,0,0,[],0
37,23X_1q21_recurrent_microduplication_r1,21,1,[ChrX],2,2,224779,"[194715, 30064]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{'tandem duplication': 1},0,164651,2,0,0,0,178327,5.251217,0,0,0,0,0,0,[],1
38,23X_1q21_recurrent_microduplication_r1,3,1,[Chr5],2,2,11088,"[5544, 5544]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,11088,4.044853,0,0,0,0,0,0,[],0
39,23X_1q21_recurrent_microduplication_r1,4,2,"[Chr3, Chr6]",4,4,1646314,"[230840, 92540, 1316853, 6081]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]","{'right duplication inversion': 1, 'left duplication inversion': 1, 'nonreciprocal translocation': 1, 'tandem duplication': 1}",0,103509,8,5,5,10,734772359,8.866153,2,0,0,0,1,0,"[52501, 1303822]",6
40,23X_1q21_recurrent_microduplication_r1,5,1,[Chr7],2,2,1976,"[988, 988]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,1976,3.295787,0,0,0,0,0,0,[],0
41,23X_1q21_recurrent_microduplication_r1,6,1,[Chr8],2,2,808741,"[783720, 25021]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]","{'deletion': 1, 'tandem duplication': 1}",0,22995,2,1,0,1,771103,5.887112,0,0,0,0,0,0,[],2
42,23X_1q21_recurrent_microduplication_r1,7,1,[Chr9],2,2,504,"[252, 252]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,504,2.702431,0,0,0,0,0,0,[],0
43,23X_1q21_recurrent_microduplication_r1,8,1,[Chr10],2,2,4310,"[2155, 2155]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{},0,0,0,0,0,0,4310,3.634477,0,0,0,0,0,0,[],0
44,23X_1q21_recurrent_microduplication_r1,9,1,[Chr11],2,2,38438,"[31382, 7056]","[Chr1, Chr2, Chr3, Chr4, Chr6, Chr8, Chr11, Chr16, Chr18, Chr21, ChrX]",{'inversion': 1},0,0,0,2,2,4,38434,4.584716,0,0,0,0,0,0,[],2
45,23X_1q21_recurrent_microduplication_r2,0,1,[Chr3],2,2,1083545,"[1049631, 33914]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]","{'deletion': 1, 'left duplication inversion': 1}",0,104924,2,1,0,1,1031479,6.01346,0,0,0,0,0,0,[],2
46,23X_1q21_recurrent_microduplication_r2,1,1,[Chr4],2,2,383186730,"[192992175, 190194555]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{'right duplication inversion': 2},0,0,0,2,2,4,4611070,6.663802,1,0,0,0,1,0,[107576529],2
47,23X_1q21_recurrent_microduplication_r2,10,1,[Chr15],2,2,9358,"[4679, 4679]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,9358,3.971183,0,0,0,0,0,0,[],0
48,23X_1q21_recurrent_microduplication_r2,11,2,"[Chr5, Chr16]",4,4,63894339,"[63888795, 5544]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]","{'inversion': 1, 'balanced reciprocal translocation': 2}",0,22345,10,1,1,2,31236,4.494655,0,0,0,0,0,0,[],6
49,23X_1q21_recurrent_microduplication_r2,12,1,[Chr17],2,2,63929675,"[34374, 63895301]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,2096,3.321391,0,0,0,0,0,0,[],0
50,23X_1q21_recurrent_microduplication_r2,13,1,[Chr18],2,2,2096,"[1048, 1048]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,13820,4.140508,0,0,0,0,0,0,[],0
51,23X_1q21_recurrent_microduplication_r2,14,1,[Chr19],2,2,13820,"[6910, 6910]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,3800,3.579784,0,0,0,0,0,0,[],0
52,23X_1q21_recurrent_microduplication_r2,15,1,[Chr20],2,2,3800,"[1900, 1900]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,896,2.952308,0,0,0,0,0,0,[],0
53,23X_1q21_recurrent_microduplication_r2,16,1,[Chr21],2,2,896,"[448, 448]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,5504,3.740678,0,0,0,0,0,0,[],0
54,23X_1q21_recurrent_microduplication_r2,17,1,[Chr22],2,2,5504,"[2752, 2752]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,5760,3.760422,0,0,0,0,0,0,[],0
55,23X_1q21_recurrent_microduplication_r2,18,1,[ChrX],2,2,5760,"[2880, 2880]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,10564,4.023828,0,0,0,0,0,0,[],0
56,23X_1q21_recurrent_microduplication_r2,2,1,[Chr6],2,2,18936,"[12855, 6081]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{'inversion': 1},0,0,0,2,2,4,18932,4.277196,0,0,0,0,0,0,[],2
57,23X_1q21_recurrent_microduplication_r2,3,1,[Chr8],2,2,5020,"[2510, 2510]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,5020,3.700704,0,0,0,0,0,0,[],0
58,23X_1q21_recurrent_microduplication_r2,4,1,[Chr9],2,2,4632,"[4380, 252]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{'inversion': 1},0,0,0,2,2,4,4628,3.665393,0,0,0,0,0,0,[],2
59,23X_1q21_recurrent_microduplication_r2,5,1,[Chr10],2,2,4310,"[2155, 2155]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,4310,3.634477,0,0,0,0,0,0,[],0
60,23X_1q21_recurrent_microduplication_r2,6,1,[Chr11],2,2,14112,"[7056, 7056]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,14112,4.149589,0,0,0,0,0,0,[],0
61,23X_1q21_recurrent_microduplication_r2,7,1,[Chr12],2,2,195062,"[168224, 26838]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{'left duplication inversion': 1},0,278577,2,0,0,0,290407,5.463007,1,0,0,0,1,0,[888706],1
62,23X_1q21_recurrent_microduplication_r2,8,4,"[Chr1, Chr2, Chr7, Chr13]",8,8,523942369,"[149159022, 16052, 725417, 149753204, 2802073, 23890279, 197578260, 18062]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]","{'tandem_duplication': 1, 'tandem duplication': 2, 'inversion': 1, 'balanced reciprocal translocation': 6}",0,119783,18,8,7,15,198398979,8.297539,0,0,0,0,0,0,[],17
63,23X_1q21_recurrent_microduplication_r2,9,1,[Chr14],2,2,20870,"[10435, 10435]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr6, Chr7, Chr9, Chr12, Chr13, Chr16]",{},0,0,0,0,0,0,20870,4.319522,0,0,0,0,0,0,[],0
64,23X_22q11-2_distal_deletion_r1,0,1,[Chr1],2,2,176114,"[156576, 19538]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'left duplication inversion': 1},0,140679,5,0,0,0,130954,5.117119,1,0,0,0,0,0,[118986],1
65,23X_22q11-2_distal_deletion_r1,1,1,[Chr2],2,2,16426,"[14255, 2171]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'balanced reciprocal translocation': 2},0,12084,8,0,0,0,4342,3.63769,0,0,0,0,0,0,[],4
66,23X_22q11-2_distal_deletion_r1,10,1,[Chr11],2,2,18195164,"[9153157, 9042007]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'left duplication inversion': 1},0,0,0,1,1,2,18114350,7.258023,1,0,0,0,1,0,[8994088],1
67,23X_22q11-2_distal_deletion_r1,11,1,[Chr12],2,2,123124,"[76754, 46370]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'deletion': 1},0,142707,3,0,0,0,154543,5.189049,1,0,0,0,1,0,[6265782],1
68,23X_22q11-2_distal_deletion_r1,12,1,[Chr13],2,2,4450,"[2225, 2225]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,4450,3.64836,0,0,0,0,0,0,[],0
69,23X_22q11-2_distal_deletion_r1,13,1,[Chr14],2,2,20870,"[10435, 10435]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,20870,4.319522,0,0,0,0,0,0,[],0
70,23X_22q11-2_distal_deletion_r1,14,1,[Chr15],2,2,9358,"[4679, 4679]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,9358,3.971183,0,0,0,0,0,0,[],0
71,23X_22q11-2_distal_deletion_r1,15,1,[Chr16],2,2,7186,"[3593, 3593]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,7186,3.856487,0,0,0,0,0,0,[],0
72,23X_22q11-2_distal_deletion_r1,16,1,[Chr17],2,2,2096,"[1048, 1048]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,2096,3.321391,0,0,0,0,0,0,[],0
73,23X_22q11-2_distal_deletion_r1,17,1,[Chr18],2,2,25331248,"[12860550, 12470698]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]","{'left duplication inversion': 1, 'tandem duplication': 1}",0,22086,6,2,2,4,25297700,7.403081,1,0,0,0,1,0,[8780512],2
74,23X_22q11-2_distal_deletion_r1,18,1,[Chr19],2,2,3800,"[1900, 1900]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,3800,3.579784,0,0,0,0,0,0,[],0
75,23X_22q11-2_distal_deletion_r1,19,1,[Chr20],2,2,896,"[448, 448]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,896,2.952308,0,0,0,0,0,0,[],0
76,23X_22q11-2_distal_deletion_r1,2,1,[Chr3],2,2,9924,"[4962, 4962]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,9924,3.996687,0,0,0,0,0,0,[],0
77,23X_22q11-2_distal_deletion_r1,20,1,[Chr21],2,2,5504,"[2752, 2752]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,5504,3.740678,0,0,0,0,0,0,[],0
78,23X_22q11-2_distal_deletion_r1,21,1,[Chr22],2,2,239814,"[220463, 19351]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'deletion': 1},0,201112,2,0,0,0,206874,5.315706,0,0,0,0,0,0,[],1
79,23X_22q11-2_distal_deletion_r1,22,1,[ChrX],2,2,10564,"[5282, 5282]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,10564,4.023828,0,0,0,0,0,0,[],0
80,23X_22q11-2_distal_deletion_r1,3,1,[Chr4],2,2,3980,"[1990, 1990]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,3980,3.599883,0,0,0,0,0,0,[],0
81,23X_22q11-2_distal_deletion_r1,4,1,[Chr5],2,2,11088,"[5544, 5544]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,11088,4.044853,0,0,0,0,0,0,[],0
82,23X_22q11-2_distal_deletion_r1,5,1,[Chr6],3,3,343830334,"[2458376, 869085, 340502873]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]","{'chromosomal duplication': 1, 'inversion': 1}",0,17343,9,2,6,8,169336411,8.22875,2,1,0,0,2,1,"[20063156, 88805361]",2
83,23X_22q11-2_distal_deletion_r1,6,1,[Chr7],2,2,1976,"[988, 988]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,1976,3.295787,0,0,0,0,0,0,[],0
84,23X_22q11-2_distal_deletion_r1,7,1,[Chr8],2,2,314174,"[300218, 13956]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'deletion': 1},0,297182,2,0,0,0,300794,5.478269,1,0,0,0,1,0,[7110708],1
85,23X_22q11-2_distal_deletion_r1,8,1,[Chr9],2,2,3620570,"[3620318, 252]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{'balanced reciprocal translocation': 2},0,9250,6,0,0,0,504,2.702431,1,0,0,0,1,0,[3610817],3
86,23X_22q11-2_distal_deletion_r1,9,1,[Chr10],2,2,4310,"[2155, 2155]","[Chr1, Chr2, Chr6, Chr8, Chr9, Chr11, Chr12, Chr18, Chr22]",{},0,0,0,0,0,0,4310,3.634477,0,0,0,0,0,0,[],0
87,23X_22q11-2_distal_deletion_r2,0,1,[Chr2],2,2,74345,"[38907, 35438]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{'deletion': 1},0,63551,3,0,0,0,79745,4.901703,1,0,0,0,1,0,[8394386],1
88,23X_22q11-2_distal_deletion_r2,1,1,[Chr3],2,2,398142855,"[2130374, 396012481]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{'arm deletion': 1},0,12364,2,1,0,1,398142843,8.600039,0,0,0,0,0,0,[],1
89,23X_22q11-2_distal_deletion_r2,10,1,[Chr13],2,2,4450,"[2225, 2225]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{},0,0,0,0,0,0,4450,3.64836,0,0,0,0,0,0,[],0
90,23X_22q11-2_distal_deletion_r2,11,1,[Chr14],2,2,20870,"[10435, 10435]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{},0,0,0,0,0,0,20870,4.319522,0,0,0,0,0,0,[],0
91,23X_22q11-2_distal_deletion_r2,12,1,[Chr15],2,2,9358,"[4679, 4679]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{},0,0,0,0,0,0,9358,3.971183,0,0,0,0,0,0,[],0
92,23X_22q11-2_distal_deletion_r2,13,1,[Chr16],2,2,7186,"[3593, 3593]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{},0,0,0,0,0,0,7186,3.856487,0,0,0,0,0,0,[],0
93,23X_22q11-2_distal_deletion_r2,14,1,[Chr17],3,3,174850187,"[3427303, 8475305, 162947579]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{'chromosomal duplication': 1},0,0,0,0,2,2,280125262,8.447352,2,0,0,0,2,0,"[690149, 51498441]",0
94,23X_22q11-2_distal_deletion_r2,15,1,[Chr18],2,2,13820,"[6910, 6910]","[Chr1, Chr2, Chr3, Chr4, Chr5, Chr7, Chr10, Chr11, Chr17, Chr21, Chr22]",{},0,0,0,0,0,0,13820,4.140508,0,0,0,0,0,0,[],0
